videoId,id,textDisplay,likeCount,publishedAt,totalReplyCount,domain,genderBias,racialBias,hateSpeech,linguisticBias,textLevelContentBias,politicalBias,cognitiveBias
fn-vt5TBCAQ,UgxnHoAPTJlWZ_Pzf-l4AaABAg,Where are the &quot; CRITICS &quot; of EVM machines.,1.0,2023-05-13T06:13:43Z,0.0,politics,0.0,0.0,0.0,1.0,1.0,1.0,0.0
4k1iYKpUaKU,UgzG3YzCXg28TxOEb6B4AaABAg,I looked up the word “creepy” in the dictionary and there was a photo of Ted Cruz.,0.0,2021-02-02T19:24:24Z,0.0,politics,0.0,0.0,0.0,1.0,0.0,1.0,0.0
uH2G_lLFzl0,UgwFHiKu8ULRb9f-erl4AaABAg,It&#39;s not election year without Steve Kornacki at the Big Board!,0.0,2024-03-19T16:35:10Z,0.0,politics,0.0,0.0,0.0,1.0,0.0,1.0,0.0
gxKyxb0Gy7E,UgzF_uZoxEj4FM3B2fd4AaABAg,Romney&#39;s career is toast! His mormon attitude is rotten.,0.0,2024-02-29T11:00:38Z,0.0,politics,0.0,0.0,0.0,1.0,0.0,1.0,0.0
e3SvmT4M_Qs,UgwPQAtoFwiXa_8rJK54AaABAg,Who would have guessed 😂,0.0,2024-03-17T19:36:26Z,0.0,politics,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VhrBRaNJg04,Ugwar4GiMYOC1iUI2-d4AaABAg,What a disgusting woman.   Roll on judgement day!!,0.0,2022-04-22T16:49:42Z,0.0,politics,1.0,0.0,1.0,1.0,1.0,1.0,0.0
LY8L6C7tsx8,UgwIw0bV2-1kIeP7Jjd4AaABAg,"Here in Australia we often have sausage 🌭 sizzles at voting stations if they&#39;re held at schools. Go vote &amp; have a $2.50 snag with onion, mustard and sauce - it&#39;s so civilised!",0.0,2020-09-14T12:17:57Z,0.0,politics,0.0,0.0,0.0,0.0,1.0,0.0,1.0
KvGeqx4Gtfs,UgwIo_zYnTX4bzGx3Jd4AaABAg,Pence may not endorse tRump but he&#39;ll still vote for the puke.,1.0,2024-03-18T22:45:00Z,0.0,politics,0.0,0.0,0.0,1.0,1.0,1.0,0.0
uH2G_lLFzl0,Ugzic_WTOjTT7UVUycJ4AaABAg,We cannot let Donald avoid the big house by clawing his way back into the White House. Vote blue!,0.0,2024-03-19T16:35:10Z,0.0,politics,0.0,0.0,0.0,1.0,1.0,1.0,0.0
1MWbk8yGvSs,UgyfjwKUCC5K9OtP_kZ4AaABAg,Hinduphobia,0.0,2024-03-17T02:28:38Z,0.0,politics,0.0,0.0,1.0,1.0,0.0,1.0,0.0
AytDzZ2ecCc,UgwKUUgnugqV7h3tY1J4AaABAg,"The older I get, the more &quot;chicken scratch&quot; my cursive signature gets..  Somewhere around the 4,000th time I got sick of making anything but the first and last letter legible..",0.0,2020-10-05T06:30:00Z,0.0,politics,0.0,0.0,0.0,0.0,0.0,0.0,0.0
svEuG_ekNT0,UgxLLU5_GgRWegAThxZ4AaABAg,😂😂😂 Wow! Now if that version of the tooth fairy existed I&#39;d definitely be toothless by now!,0.0,2019-11-04T07:30:01Z,0.0,politics,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QpI-wjSSWLs,UgwAzpUNju4i7NTCVep4AaABAg,Every one rushes to take credit but no one wants to even admit it  is a defeat. These endless TV shows don&#39;t seem to have any meaning.,0.0,2021-05-02T05:45:17Z,0.0,politics,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gxKyxb0Gy7E,UgytfqaK5NLV6ncktdR4AaABAg,We need to voted Rooney out,0.0,2024-02-29T11:00:38Z,0.0,politics,0.0,0.0,0.0,0.0,1.0,1.0,0.0
CMwk8HzRrKg,UgzHTUyq1Ng18nSzCOl4AaABAg,What was Benedict Donald&#39;s pr guy?,0.0,2022-12-14T13:00:05Z,0.0,politics,0.0,0.0,0.0,1.0,0.0,1.0,0.0
GbWgrXZ4Hxw,UgzUYEsnJ5dR_j_2VQV4AaABAg,Yes .   That&#39;s life,1.0,2024-03-18T02:56:04Z,0.0,politics,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M8EEjFLHtao,UgzRxROv4rJA79wUzyt4AaABAg,Poor guy is out of money now so he&#39;s really reaching with his campaign promises.,0.0,2024-03-18T00:54:39Z,0.0,politics,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9fufKujxeM0,Ugz-V8uSbF6KxvZvG954AaABAg,Suns took denver to 6 last year playing 2 on 5 with a roster that had been together for a total of 13 games beforehand.<br>Denver doesn’t match up well here,0.0,2024-03-28T05:54:22Z,0.0,sports,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wcf7azPKH-M,Ugyw8cLnl-D-1RzNVgp4AaABAg,"such a bad take, he said the same thing about Joe Burrow and now look at the Bengals.  The NFL should just ban these kids and let them play in college for the rest of their lives",0.0,2024-03-25T16:43:32Z,0.0,sports,0.0,0.0,0.0,1.0,1.0,0.0,1.0
CSifismJyKY,Ugy-E3gI1-AWCCN8-BR4AaABAg,"The Jones are morons. They waste talented players. They get dollar store FAs (if they make any moves) and draft players hoping everyone is a stud. If they are going to move on from Dak, then trade him now and get picks for the future. This will quarterback purgatory in 25 and with no premium picks to replace him with, Dallas is screwed.",0.0,2024-03-26T18:35:31Z,0.0,sports,0.0,0.0,1.0,1.0,1.0,0.0,0.0
FB-VuRsfWjE,UgwitP9ZT_qo4cE7ytx4AaABAg,This is 100% taken from the xfl,0.0,2024-03-26T21:00:08Z,0.0,sports,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rRHyzKoOcQg,Ugz40vtD9ngXktyUgil4AaABAg,"If you actually did get the million, you might wanna play the lottery for real lol",23.0,2024-03-17T10:53:35Z,1.0,sports,0.0,0.0,0.0,0.0,0.0,0.0,0.0
yVLyWzIxhrQ,UgzBLuwTbg1QdvERFsV4AaABAg,Whitesox got rid of half their roster,0.0,2024-03-29T01:01:10Z,0.0,sports,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3AsTfxvgZD0,UgzM0DTlVkTsg5A5zG94AaABAg,Thats a lot of Damage,0.0,2024-03-27T04:23:05Z,0.0,sports,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6VSzT8lESjA,UgxP6nalUjlO7MIo0XF4AaABAg,I wish he would go to the ravens,0.0,2024-03-06T21:06:42Z,0.0,sports,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pCQoaTsIHxA,UgytDSfbALLTcFyX-2F4AaABAg,Let&#39;s face it!=THE SUNS were really hot on this game!,1.0,2024-03-06T05:43:03Z,0.0,sports,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9fufKujxeM0,Ugx7cGRm5qAdSlfodDZ4AaABAg,KCP was asked on somebody&#39;s podcast last week who he believes is the biggest threat to Denver &amp; the first team he said was the Suns. If you dont believe me check it up for yourselves.,0.0,2024-03-28T05:54:22Z,0.0,sports,0.0,0.0,0.0,1.0,0.0,0.0,0.0
E_MJgVPx4U0,UgwFHwizLNxumnvY_kB4AaABAg,Clips presicion if just off,0.0,2024-03-24T21:46:09Z,0.0,sports,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rnslgMqoAjo,UgzKdIUNvkjfjDHPIx54AaABAg,Lances brother is still in hs that’s not him,0.0,2024-03-20T23:13:20Z,0.0,sports,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6VSzT8lESjA,UgwhDoGwsDiy7ATWTv94AaABAg,F this dude for always hating on the panthers… you gone see. Keep pounding.,0.0,2024-03-06T21:06:42Z,0.0,sports,0.0,0.0,1.0,1.0,1.0,0.0,0.0
uKuqfhaTXxI,UgzCxWmGhjvt_co_REx4AaABAg,Kelly had batum and Harris in the corner but tries to be the hero,1.0,2024-03-28T02:15:12Z,0.0,sports,0.0,0.0,0.0,0.0,1.0,0.0,0.0
LNW4RLLrA3s,UgzSYYJqjr9WTCl1YXp4AaABAg,It&#39;s not unreal they are star athletes duh and when you a star athlete in highschool you usually play more than 1 sport so they know the mechanics they can actually play better than your average weekend warriors,0.0,2022-11-26T01:21:18Z,0.0,sports,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HVQv02aC3T8,UgwWKMOFKk6QiG604_14AaABAg,That I knew!!!!!,0.0,2024-03-19T19:00:14Z,0.0,sports,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xlnGuMrfQ5g,UgxRc4HJeuH27_FFdNN4AaABAg,thes are cool,0.0,2023-06-17T15:28:11Z,0.0,sports,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0D9GwhMIRfo,UgxJ6BmydBGMY524fbF4AaABAg,"More like night and midnight, but still an improvement",0.0,2024-03-07T22:15:00Z,0.0,sports,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WRjco8Ax230,UgwEaAmIMiKhf3S15UJ4AaABAg,Bruh. The extra perfect game was not &quot;cheating.&quot; Dude legitimately screwed up and this is why we have challenges now.,0.0,2023-12-20T18:33:50Z,0.0,sports,0.0,0.0,0.0,1.0,1.0,0.0,0.0
WMGJR7XCYo0,UgxBsmuW-_4ofaQz2pZ4AaABAg,He must of liked to talk shit too got beat to death outside of a bowling alley lol,0.0,2024-02-26T22:09:52Z,0.0,sports,0.0,0.0,1.0,1.0,1.0,0.0,0.0
_JVh6si434g,UgxpMw-xuWKSttl_qfZ4AaABAg,Ya’ll say JJ wasn’t asked to do much at Michigan but then praise him for his 27-1 record… which one is it???,0.0,2024-03-26T23:00:19Z,0.0,sports,0.0,0.0,0.0,1.0,1.0,0.0,0.0
WMGJR7XCYo0,Ugz-w7fMCUJoAL9e6z94AaABAg,It&#39;s called The Americans for Disabilities Act seriously anyone challenged it they would win,0.0,2024-02-26T22:09:52Z,0.0,sports,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wdvHcqXP5Ug,Ugze1oL89bJQRyME5W14AaABAg,"not a baseball fan here, why was the announcer saying Ohtani is 0 for 1 and 1st hit during 3rd inning? was his hit during 1st inning not counted as &quot;hit&quot;? TY",0.0,2024-03-20T16:38:42Z,0.0,sports,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E_MJgVPx4U0,Ugx2mF_tltjNvjeUDm94AaABAg,WAY too many second chances,0.0,2024-03-24T21:46:09Z,0.0,sports,0.0,0.0,0.0,0.0,1.0,0.0,0.0
sXfJJuRCWAM,UgwtkTNANq90TOiYypR4AaABAg,notice how all the bad teams have a bad logo,0.0,2024-03-14T23:23:13Z,0.0,sports,0.0,0.0,0.0,1.0,1.0,0.0,0.0
LNW4RLLrA3s,Ugwy0SnyMst-zvNSJEZ4AaABAg,Love that shit,0.0,2022-11-26T01:21:18Z,0.0,sports,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ChtjLV_XcAo,UgxjWxXoHLgC8yT5K3N4AaABAg,"You can see how a victory for the lackluster Spurs is celebrated.... with all heart.  For some reason, the Spurs seem to have the number of the Suns.",0.0,2024-03-26T02:28:16Z,0.0,sports,0.0,0.0,0.0,1.0,1.0,0.0,0.0
8HcGATfF2qw,Ugwv8PwkPxhDxS1kuPt4AaABAg,"Don’t worry Kenny, A LOT of people were wrong about the Mavericks",0.0,2024-03-27T19:12:44Z,0.0,sports,0.0,0.0,0.0,0.0,0.0,0.0,1.0
dmWgcws4NsA,UgyFBCXe2l52JMQ44Md4AaABAg,What a fantastic start to the season. We are loaded throughout the lineup. I think some league records are gonna be broken,0.0,2024-03-29T05:29:32Z,0.0,sports,0.0,0.0,0.0,0.0,1.0,0.0,0.0
b0Uk_NO56Os,UgxtfU0Ik-t80S_PgDR4AaABAg,Pillar literally never saw that pitch coming,1.0,2023-03-28T12:28:17Z,0.0,sports,0.0,0.0,0.0,0.0,0.0,0.0,0.0
535TeF_p4SE,Ugw-tvEEvw3BUo86xlB4AaABAg,2 magaicians on the same squad. That&#39;s nasty  😎,0.0,2024-02-07T01:22:55Z,0.0,sports,0.0,0.0,0.0,1.0,1.0,0.0,0.0
pGWhXfVfkas,UgwyjFZ3uVw8U0Ahde54AaABAg,First take is horrible,0.0,2024-03-27T15:14:55Z,0.0,sports,0.0,0.0,0.0,1.0,1.0,0.0,0.0
FLmhvTSVG1M,UgyE-zeehDIf5x5UJlZ4AaABAg,"The first time I ever pitched in a league  I had 3 line drives one right after the other. The first 2 I caught and the 3rd was a grounder in which I threw out the runner at 1st.  What a way, scary, and exilerating  way to start my career as a pitcher... one of my best life experiences ever. 😁",0.0,2024-01-18T23:06:00Z,0.0,sports,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HPjiGOcn_Lc,UgxqRgKdDaKXwPEGTX94AaABAg,King Henry bout to run wild,0.0,2024-03-25T16:21:14Z,0.0,sports,0.0,0.0,0.0,1.0,1.0,0.0,0.0
LNW4RLLrA3s,UgwOSE8UrMMZART4jk94AaABAg,Nolan threw that 86 I watched that game it was an All-Star Game,0.0,2022-11-26T01:21:18Z,0.0,sports,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UPWr1s6PIX8,Ugzoxxo1sds7iLiFw8l4AaABAg,"Los Angeles Dodgers are going to make the World Series with Ohtani, Freeman &amp; Betts",0.0,2024-03-29T15:18:54Z,0.0,sports,0.0,0.0,0.0,0.0,1.0,0.0,0.0
pzarj7IXvN0,UgzxxZ10PLiZrB-pPNN4AaABAg,Curren$y loves his city 🌆 <br>💯🏁💐💐⚜️🟨🟩🟪🤙🏾🤙🏾,1.0,2024-03-27T02:28:37Z,0.0,sports,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5QvSWc3U9tQ,Ugyah92oPX-PR4uFTON4AaABAg,You dont gotta be fast if you are smooth with it,0.0,2022-05-12T22:39:59Z,0.0,sports,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ygv_UG1S8nA,UgzbL8PN2zVu_bH1N-J4AaABAg,Stealing first base is mind blowing. Please make a video on that 😂,0.0,2023-03-30T22:13:42Z,0.0,sports,0.0,0.0,0.0,0.0,1.0,0.0,0.0
LChyAdpWwsA,UgxjBlTz11RqmDvScAp4AaABAg,Why not if he win he wins and i think he is capable to run,0.0,2024-03-14T03:27:03Z,0.0,sports,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DCPNzgK3LWc,UgzARSFtHkf8XEFCcsB4AaABAg,Kyle Trask can&#39;t be considered trash until he actually plays,0.0,2024-03-25T23:34:24Z,0.0,sports,0.0,0.0,0.0,0.0,1.0,0.0,0.0
RxUb7yFASV4,Ugw9FLQrZPBoHSwwFsh4AaABAg,This dudes kid is getting into ever college,1.0,2022-07-08T21:41:35Z,0.0,jobEducation,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UuBa0ozsVLs,UgxVFk0XLpK-x20Ot-p4AaABAg,I appreciate your detail of study in this video. I remember those days. Getting back into this year,0.0,2022-09-28T13:02:23Z,0.0,jobEducation,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14yIlhKyFEw,UgyQoBtXuDEn6fAecgx4AaABAg,He what to make 👍 😂,0.0,2022-07-27T18:57:09Z,0.0,jobEducation,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bn_KRzohcAo,UgzrSFfEDVgYUgDTO2Z4AaABAg,Not this time. After almost having a stroke 🤦‍♂,0.0,2022-10-11T21:52:01Z,0.0,jobEducation,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ca2ZkMMoH14,UgzYiB8-S129-scvpp54AaABAg,Why do people bully asian people ? There so pretty and i love their culture!,0.0,2022-12-09T01:00:02Z,0.0,jobEducation,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tI96PKCfda4,Ugx9doWfMjcOvLkjy4d4AaABAg,AUGUST 25TH THATS MY BIRTHDAY!! :D,0.0,2022-10-16T16:00:25Z,0.0,jobEducation,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KYIldbgmza0,UgwEevgVb_R4V8-EFTZ4AaABAg,A collage student who sleep at 11? I&#39;m in high school and sleep at 2 am,0.0,2022-07-12T14:00:22Z,0.0,jobEducation,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UuBa0ozsVLs,Ugx8VsbX16GoAbdARjh4AaABAg,what&#39;s her id?,0.0,2022-09-28T13:02:23Z,0.0,jobEducation,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JdDFnVAL6pc,UgzKVF1wbZpTfGA5h0l4AaABAg,Bachelor Degrees are becoming the new High School Diploma now. It&#39;s not easy to return to college with the economy today.,0.0,2024-03-01T01:59:58Z,0.0,jobEducation,0.0,0.0,0.0,0.0,1.0,0.0,0.0
P4PK_18haXw,UgwOiTc76fkDyNvSdLZ4AaABAg,U r studying which college vro,0.0,2022-09-22T14:15:17Z,0.0,jobEducation,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r8W6K7Lys0A,UgyYbINuZKdEMaSqwEt4AaABAg,Salaam alaikum dear sister how can I contact you please,1.0,2024-02-20T14:30:17Z,1.0,jobEducation,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kJ8xaL23r3c,Ugwtycj6JC-jaF4jNr54AaABAg,Alright so we’re just informing people about fake jobs now,0.0,2022-10-20T20:00:10Z,0.0,jobEducation,0.0,0.0,0.0,0.0,1.0,0.0,0.0
B7xmqFBuK9k,UgyKXCYdoL_AzNQFSAN4AaABAg,"It’s just relentlessly good, like the way Jorja took that last note of the bridge, the passing of the last chorus between the three of them, all the way to the “it’s not” like these girls DO NOT LET UP MY GOD😤😤",5.0,2022-11-28T16:00:10Z,0.0,jobEducation,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EyKXvwpxfX8,Ugz-LvoletCfaoUrKch4AaABAg,No one wants a golf caddie that can’t go on a beer run.,0.0,2022-11-12T21:46:01Z,0.0,jobEducation,0.0,0.0,0.0,0.0,1.0,0.0,0.0
r8W6K7Lys0A,UgxTFAhpN2wAI0KjCl14AaABAg,Hi <br>Am Daniel Wilson by name this is my first time here I really love it. Thanks very much,1.0,2024-02-20T14:30:17Z,1.0,jobEducation,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p1f7oGHAfOs,UgwjkGhxqQC3tlgPCxV4AaABAg,Take the time to study was the best advice,0.0,2022-04-24T15:02:35Z,0.0,jobEducation,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ncuESuZQaow,Ugy8DDGUvo26qXaj-Zt4AaABAg,What,0.0,2022-06-20T17:00:38Z,0.0,jobEducation,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rIVyHIyBN5k,UgwU14rZi7PpyEaHGgV4AaABAg,They probably were legacy’s,0.0,2021-08-25T20:51:20Z,0.0,jobEducation,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jkz5r4atLUw,UgzQQkG6bI8qV6LWaAx4AaABAg,Im going to be a nurse cause im fascinated with different health conditions and how they work and how the body works<br><br>I love my college rn,0.0,2023-06-29T20:48:45Z,0.0,jobEducation,0.0,0.0,0.0,0.0,0.0,0.0,0.0
doadE9JDyJs,UgzQXX5r-hDLoIXeX-94AaABAg,i love that you made a comment about trying to make the video cohesive so that it would be entertaining and not chaotic... but this is literally the only video I&#39;ve stayed entertained in all day. literally just found my new fav youtuber!! :),0.0,2023-10-15T22:49:03Z,0.0,jobEducation,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tEORliWcPP0,Ugx-h_55lgJywZZUXdp4AaABAg,Guys dont forget to boycott la roche posay among the other brands,1.0,2022-11-09T22:06:54Z,0.0,jobEducation,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tEORliWcPP0,UgzLktoJskX9jUYnoIV4AaABAg,Drop that skincare routine tho?,0.0,2022-11-09T22:06:54Z,0.0,jobEducation,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YDY9srs0Y7Y,Ugyj4fSpXT3YbxLdm894AaABAg,The Beavis and Butthead laughs killed me 😅,0.0,2020-08-21T21:39:10Z,0.0,jobEducation,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9MIwfLrRbZ8,Ugwk9fuffQjMc-ADK8d4AaABAg,Now i can officially say  &quot;i wanted a mansion but unfortunately god made me an artist so i&#39;ll never find money 🤠&quot;,0.0,2022-05-19T14:01:51Z,0.0,jobEducation,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8b4gpuLotEs,UgyEf7BZQ_nKfK1jMVx4AaABAg,Do you have tips on getting a job? This type of job would be perfect for me (doesn’t have to be remote) but I just don’t impress companies or need experience I guess. What exactly do they look for?,0.0,2023-03-28T21:52:42Z,0.0,jobEducation,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OnkTUKtxRic,UgxJSFKP-Jc4n6cysHN4AaABAg,"Every now and then, youtube drops you into the twilight zone. THAT WAS AWSOME!",0.0,2022-03-03T16:00:21Z,0.0,jobEducation,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plapTRhUHlA,Ugzsr-3l-KlSmRmW76h4AaABAg,welcome to indiana. where the weather is bipolar,0.0,2022-08-06T23:15:01Z,0.0,jobEducation,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F9LNxqERSqU,UgwdkYsgd24G0w4g3V14AaABAg,how did you get your stuff all on one box each????,0.0,2022-08-21T16:44:20Z,0.0,jobEducation,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plapTRhUHlA,UgzruDPch6WMVdcRcXl4AaABAg,I’ve been stuck in the same school since preschool 😭,0.0,2022-08-06T23:15:01Z,0.0,jobEducation,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zqfyXkblfkA,UgzeSDDHMyBkmYvnJGF4AaABAg,My brother went to the University of Chicago and dealt with immense depression from the experience of the school. I think he might relate to what you said,0.0,2022-07-06T14:57:05Z,0.0,jobEducation,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QZ9QfHeNCOg,UgxQH52zk701kvyTqbF4AaABAg,"So,nice,mad,move, song 🎉",0.0,2023-10-25T05:27:59Z,0.0,jobEducation,0.0,0.0,0.0,0.0,0.0,0.0,0.0
doadE9JDyJs,UgzmiGnoto6lYJlvGYF4AaABAg,"College is always a super hard transition for anyone regardless. I&#39;m a sophomore in college and still get homesick occasionally (especially when it&#39;s getting close to a holiday break). Your feelings are totally normal! Before you know it, you&#39;ll be back home. College flies by but visiting family for the first time is always so fun.",0.0,2023-10-15T22:49:03Z,0.0,jobEducation,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoVZkYVGpXk,Ugy11eFAF68rhoU8tu14AaABAg,✋✋✋✋✋✋✋✋✋✋✋✋✋✋Salish is so pretty and gorgeous,0.0,2022-06-04T15:00:08Z,0.0,jobEducation,0.0,0.0,0.0,0.0,0.0,0.0,0.0
yoIPzZ8sSS0,UgwPdj0LvGQsKWyzC5Z4AaABAg,Its also about race,0.0,2021-07-19T15:53:08Z,0.0,jobEducation,0.0,1.0,0.0,0.0,0.0,0.0,0.0
689r2wTVsnw,UgxpwFZRgYHo41BYFip4AaABAg,"I&#39;m a landlord, I evict people that don&#39;t pay rent. Its pretty nice, most days I just ignore the problems my tenants have and increase their rent when I spend all my money.",1.0,2023-03-20T22:15:00Z,0.0,jobEducation,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ncuESuZQaow,Ugyr-o1ospqxau1PTAx4AaABAg,Definition of matrix enjoiyer,0.0,2022-06-20T17:00:38Z,0.0,jobEducation,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TGJ598QbCrk,Ugz8St2-MA0T1ksB4Nx4AaABAg,Does anybody know that song&#39;s name?,0.0,2023-10-16T03:04:55Z,0.0,jobEducation,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JdDFnVAL6pc,Ugys8VztaslFAixmniZ4AaABAg,I’m in that group. I have a bachelor degree and I only make 43k a year.,0.0,2024-03-01T01:59:58Z,0.0,jobEducation,0.0,0.0,0.0,0.0,1.0,0.0,0.0
OwewE77XAXo,Ugz0T2ZC226AyU7Bcpl4AaABAg,I also want to apply early action... as i want to fix my seat for 2027 year but can i apply for it after one year ?,0.0,2023-03-30T23:00:09Z,0.0,jobEducation,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1C4IECKqsDg,Ugz4uM6UYpIm8NxjwkB4AaABAg,Mam how to apply,0.0,2023-03-23T12:36:00Z,0.0,jobEducation,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dIubxSsOVSw,UgwQicgUZmTyjlI7O354AaABAg,This is like if Tumblr Fangirls hosted a discussion panel 🤣,1.0,2021-05-23T05:46:39Z,0.0,jobEducation,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-Td05XH0TDg,UgzmPyf62B5Egn0zQWJ4AaABAg,May Almighty Allah continue to bless us and proteing us from the evils Masha Allah 🙌 and I can&#39;t stop crying for my prophet Jesus Christ 😭😭,0.0,2020-03-09T15:47:19Z,0.0,entertainment,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mk3XycambgI,Ugzv88Nr_6en_B69WC54AaABAg,Reading comments and crying 😭😭😭😍❤️❤️❤️,0.0,2022-11-02T14:01:46Z,0.0,entertainment,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sTtmpFIaFqc,UgzK7SQ9jwdN0csMKuh4AaABAg,the ghost just wants your attention for how to get lessons from such a good ballerina!!😀😀😀😀😀👍👍👍👍👍,0.0,2021-04-08T01:00:14Z,0.0,entertainment,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EdhR-ry40So,UgwHAX-RnK84WQgwH5F4AaABAg,"&quot;Never stop, one day you will be someone&#39;s hope, someone&#39;s hero&quot;<br>-Kim Namjoon",0.0,2019-08-26T16:49:52Z,0.0,entertainment,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sg3hU_sdhKw,UgyW4Y-_8SRCaYxEubl4AaABAg,"<b>*Crowley on the phone, trauma dumping for the fourth time in a two weeks*</b><br>Hozier: <b>*nodding along and writing down on a note pad*</b> hmm? Oh, really? Oh, I’m sorry about that mate, really am, hm-hm, could you repead that bit about Heaven?”",5.0,2024-03-22T04:00:01Z,0.0,entertainment,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vbdl3LAI6h8,UgxdCsX1mr0u99PRxlV4AaABAg,Africa is the best 🥰🥰,0.0,2023-02-04T02:40:00Z,0.0,entertainment,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VTvGjk4i2xw,UgyE3l5obdsGnx1ESvt4AaABAg,"i did everything for him, i write his name on my initial everyday, i changed myself for the better so that he would like me too, i always write love letters on my diary for him, and yet he rejected me instead ang gave me mixed signals, he still even likes his &quot;m.u&quot; and used me pang pa selos. ilovehim but i can&#39;t take it anymore",0.0,2023-02-24T01:45:46Z,0.0,entertainment,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_XbnCp9O9ZY,UgzM_vuzWXnKGUetQOx4AaABAg,My ex boyfriend is still married to his wife I&#39;m not the only one he loves and still cares about as well,1.0,2022-05-06T01:55:12Z,0.0,entertainment,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9XM-xoT97yA,Ugzt-8pOVut84jzHIA14AaABAg,the dumbest question after you say you&#39;re buried: Do you know your location? 😅,0.0,2024-03-23T15:52:20Z,0.0,entertainment,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fmimfGr87Ik,UgwT5yIFx9eGYDwlWVJ4AaABAg,wow!Super film,1.0,2023-03-08T06:48:13Z,0.0,entertainment,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nAQ_1lTDvPQ,UgzEEgF1zrdRaJdMbVJ4AaABAg,Who lpves taylor swift,0.0,2023-06-05T17:16:21Z,0.0,entertainment,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zvh_z8oHL98,Ugw1JmWTBFNyY8BNcL54AaABAg,I love this movie. It is so inspiring and so heart touching. Pretty awesome,0.0,2020-11-16T21:04:33Z,0.0,entertainment,0.0,0.0,0.0,0.0,0.0,0.0,0.0
